fecha_orden,hora,numero_de_orden,item,cantidad
2022-09-10,07:48:00,2210094,217,1
2022-09-10,07:48:00,2210094,304,1
2022-09-10,07:48:00,2210094,409,1
2022-09-10,07:48:00,2210094,508,1
2022-09-10,08:24:00,2210095,108,1
2022-09-10,08:24:00,2210095,213,1
2022-09-10,08:24:00,2210095,305,1
2022-09-10,08:24:00,2210095,402,1
2022-09-10,08:24:00,2210095,512,1
2022-09-10,09:00:00,2210096,105,1
2022-09-10,09:00:00,2210096,211,1
2022-09-10,09:00:00,2210096,308,1
2022-09-10,09:00:00,2210096,409,1
2022-09-10,09:00:00,2210096,501,1
2022-09-10,09:36:00,2210097,100,0
2022-09-10,09:36:00,2210097,217,1
2022-09-10,09:36:00,2210097,305,1
2022-09-10,09:36:00,2210097,411,1
2022-09-10,09:36:00,2210097,509,1
2022-09-10,10:12:00,2210098,102,1
2022-09-10,10:12:00,2210098,200,1
2022-09-10,10:12:00,2210098,311,1
2022-09-10,10:12:00,2210098,410,1
2022-09-10,10:12:00,2210098,507,1
2022-09-10,10:48:00,2210099,104,1
2022-09-10,10:48:00,2210099,206,1
2022-09-10,10:48:00,2210099,308,1
2022-09-10,10:48:00,2210099,405,1
2022-09-10,10:48:00,2210099,503,1
2022-09-10,11:24:00,2210100,109,1
2022-09-10,11:24:00,2210100,215,1
2022-09-10,11:24:00,2210100,303,1
2022-09-10,11:24:00,2210100,407,1
2022-09-10,11:24:00,2210100,504,1
2022-09-10,12:00:00,2210101,103,1
2022-09-10,12:00:00,2210101,201,1
2022-09-10,12:00:00,2210101,306,1
2022-09-10,12:00:00,2210101,408,1
2022-09-10,12:00:00,2210101,501,1
2022-09-10,12:36:00,2210102,104,1
2022-09-10,12:36:00,2210102,216,1
2022-09-10,12:36:00,2210102,302,1
2022-09-10,12:36:00,2210102,405,1
2022-09-10,12:36:00,2210102,508,1
2022-09-10,13:12:00,2210103,100,0
2022-09-10,13:12:00,2210103,202,1
2022-09-10,13:12:00,2210103,310,1
2022-09-10,13:12:00,2210103,412,1
2022-09-10,13:12:00,2210103,502,1
2022-09-10,13:48:00,2210104,100,0
2022-09-10,13:48:00,2210104,206,1
2022-09-10,13:48:00,2210104,308,1
2022-09-10,13:48:00,2210104,400,1
2022-09-10,13:48:00,2210104,501,1
2022-09-10,14:24:00,2210105,109,1
2022-09-10,14:24:00,2210105,203,1
2022-09-10,14:24:00,2210105,307,1
2022-09-10,14:24:00,2210105,412,1
2022-09-10,14:24:00,2210105,512,1
2022-09-10,15:00:00,2210106,108,1
2022-09-10,15:00:00,2210106,203,1
2022-09-10,15:00:00,2210106,306,1
2022-09-10,15:00:00,2210106,400,1
2022-09-10,15:00:00,2210106,508,1
2022-09-10,15:36:00,2210107,106,1
2022-09-10,15:36:00,2210107,200,1
2022-09-10,15:36:00,2210107,312,1
2022-09-10,15:36:00,2210107,400,1
2022-09-10,15:36:00,2210107,507,1
2022-09-10,16:12:00,2210108,100,0
2022-09-10,16:12:00,2210108,212,1
2022-09-10,16:12:00,2210108,305,1
2022-09-10,16:12:00,2210108,404,1
2022-09-10,16:12:00,2210108,511,1
2022-09-10,16:48:00,2210109,100,0
2022-09-10,16:48:00,2210109,211,1
2022-09-10,16:48:00,2210109,303,1
2022-09-10,16:48:00,2210109,401,1
2022-09-10,16:48:00,2210109,508,1
2022-09-10,17:24:00,2210110,107,1
2022-09-10,17:24:00,2210110,217,1
2022-09-10,17:24:00,2210110,310,1
2022-09-10,17:24:00,2210110,402,1
2022-09-10,17:24:00,2210110,506,1
2022-09-10,18:00:00,2210111,106,1
2022-09-10,18:00:00,2210111,214,1
2022-09-10,18:00:00,2210111,307,1
2022-09-10,18:00:00,2210111,412,1
2022-09-10,18:00:00,2210111,511,1
2022-09-10,18:36:00,2210112,106,1
2022-09-10,18:36:00,2210112,214,1
2022-09-10,18:36:00,2210112,307,1
2022-09-10,18:36:00,2210112,401,1
2022-09-10,18:36:00,2210112,508,1
2022-09-10,19:12:00,2210113,104,1
2022-09-10,19:12:00,2210113,209,1
2022-09-10,19:12:00,2210113,305,1
2022-09-10,19:12:00,2210113,412,1
2022-09-10,19:12:00,2210113,508,1
2022-09-10,19:48:00,2210114,100,0
2022-09-10,19:48:00,2210114,211,1
2022-09-10,19:48:00,2210114,308,1
2022-09-10,19:48:00,2210114,411,1
2022-09-10,19:48:00,2210114,505,1
2022-09-10,20:24:00,2210115,108,1
2022-09-10,20:24:00,2210115,218,1
2022-09-10,20:24:00,2210115,306,1
2022-09-10,20:24:00,2210115,407,1
2022-09-10,20:24:00,2210115,502,1
2022-09-10,21:00:00,2210116,101,1
2022-09-10,21:00:00,2210116,204,1
2022-09-10,21:00:00,2210116,311,1
2022-09-10,21:00:00,2210116,409,1
2022-09-10,21:00:00,2210116,508,1
2022-09-10,21:36:00,2210117,102,1
2022-09-10,21:36:00,2210117,207,1
2022-09-10,21:36:00,2210117,302,1
2022-09-10,21:36:00,2210117,400,1
2022-09-10,21:36:00,2210117,509,1
2022-09-10,22:12:00,2210118,103,1
2022-09-10,22:12:00,2210118,218,1
2022-09-10,22:12:00,2210118,308,1
2022-09-10,22:12:00,2210118,402,1
2022-09-10,22:12:00,2210118,505,1
2022-09-10,22:48:00,2210119,106,1
2022-09-10,22:48:00,2210119,203,1
2022-09-10,22:48:00,2210119,312,1
2022-09-10,22:48:00,2210119,400,1
2022-09-10,22:48:00,2210119,511,1
2022-09-10,23:24:00,2210120,105,1
2022-09-10,23:24:00,2210120,213,1
2022-09-10,23:24:00,2210120,308,1
2022-09-10,23:24:00,2210120,402,1
2022-09-10,23:24:00,2210120,510,1
2022-09-11,00:00:00,2210121,108,1
2022-09-11,00:00:00,2210121,201,1
2022-09-11,00:00:00,2210121,306,1
2022-09-11,00:00:00,2210121,401,1
2022-09-11,00:00:00,2210121,508,1
2022-09-11,00:36:00,2210122,102,1
2022-09-11,00:36:00,2210122,217,1
2022-09-11,00:36:00,2210122,302,1
2022-09-11,00:36:00,2210122,408,1
2022-09-11,00:36:00,2210122,503,1
2022-09-11,01:12:00,2210123,103,1
2022-09-11,01:12:00,2210123,211,1
2022-09-11,01:12:00,2210123,311,1
2022-09-11,01:12:00,2210123,405,1
2022-09-11,01:12:00,2210123,507,1
2022-09-11,01:48:00,2210124,103,1
2022-09-11,01:48:00,2210124,216,1
2022-09-11,01:48:00,2210124,301,1
2022-09-11,01:48:00,2210124,413,1
2022-09-11,01:48:00,2210124,502,1
2022-09-11,02:24:00,2210125,105,1
2022-09-11,02:24:00,2210125,218,1
2022-09-11,02:24:00,2210125,304,1
2022-09-11,02:24:00,2210125,402,1
2022-09-11,02:24:00,2210125,504,1
2022-09-11,03:00:00,2210126,101,1
2022-09-11,03:00:00,2210126,203,1
2022-09-11,03:00:00,2210126,310,1
2022-09-11,03:00:00,2210126,412,1
2022-09-11,03:00:00,2210126,510,1
2022-09-11,03:36:00,2210127,106,1
2022-09-11,03:36:00,2210127,208,1
2022-09-11,03:36:00,2210127,304,1
2022-09-11,03:36:00,2210127,414,1
2022-09-11,03:36:00,2210127,501,1
2022-09-11,04:12:00,2210128,106,1
2022-09-11,04:12:00,2210128,205,1
2022-09-11,04:12:00,2210128,313,1
2022-09-11,04:12:00,2210128,403,1
2022-09-11,04:12:00,2210128,506,1
2022-09-11,04:48:00,2210129,104,1
2022-09-11,04:48:00,2210129,205,1
2022-09-11,04:48:00,2210129,301,1
2022-09-11,04:48:00,2210129,413,1
2022-09-11,04:48:00,2210129,509,1
2022-09-11,05:24:00,2210130,109,1
2022-09-11,05:24:00,2210130,201,1
2022-09-11,05:24:00,2210130,312,1
2022-09-11,05:24:00,2210130,414,1
2022-09-11,05:24:00,2210130,509,1
2022-09-11,06:00:00,2210131,100,0
2022-09-11,06:00:00,2210131,207,1
2022-09-11,06:00:00,2210131,311,1
2022-09-11,06:00:00,2210131,408,1
2022-09-11,06:00:00,2210131,505,1
2022-09-11,06:36:00,2210132,101,1
2022-09-11,06:36:00,2210132,209,1
2022-09-11,06:36:00,2210132,304,1
2022-09-11,06:36:00,2210132,408,1
2022-09-11,06:36:00,2210132,504,1
2022-09-11,07:12:00,2210133,102,1
2022-09-11,07:12:00,2210133,207,1
2022-09-11,07:12:00,2210133,302,1
2022-09-11,07:12:00,2210133,406,1
2022-09-11,07:12:00,2210133,510,1
2022-09-11,07:48:00,2210134,108,1
2022-09-11,07:48:00,2210134,207,1
2022-09-11,07:48:00,2210134,300,1
2022-09-11,07:48:00,2210134,414,1
2022-09-11,07:48:00,2210134,511,1
2022-09-11,08:24:00,2210135,101,1
2022-09-11,08:24:00,2210135,215,1
2022-09-11,08:24:00,2210135,307,1
2022-09-11,08:24:00,2210135,411,1
2022-09-11,08:24:00,2210135,511,1
2022-09-11,09:00:00,2210136,100,0
2022-09-11,09:00:00,2210136,214,1
2022-09-11,09:00:00,2210136,305,1
2022-09-11,09:00:00,2210136,409,1
2022-09-11,09:00:00,2210136,507,1
2022-09-11,09:36:00,2210137,107,1
2022-09-11,09:36:00,2210137,200,1
2022-09-11,09:36:00,2210137,313,1
2022-09-11,09:36:00,2210137,405,1
2022-09-11,09:36:00,2210137,511,1
2022-09-11,10:12:00,2210138,107,1
2022-09-11,10:12:00,2210138,205,1
2022-09-11,10:12:00,2210138,311,1
2022-09-11,10:12:00,2210138,414,1
2022-09-11,10:12:00,2210138,504,1
2022-09-11,10:48:00,2210139,104,1
2022-09-11,10:48:00,2210139,206,1
2022-09-11,10:48:00,2210139,301,1
2022-09-11,10:48:00,2210139,403,1
2022-09-11,10:48:00,2210139,503,1
2022-09-11,11:24:00,2210140,101,1
2022-09-11,11:24:00,2210140,215,1
2022-09-11,11:24:00,2210140,303,1
2022-09-11,11:24:00,2210140,407,1
2022-09-11,11:24:00,2210140,506,1
2022-09-11,12:00:00,2210141,106,1
2022-09-11,12:00:00,2210141,206,1
2022-09-11,12:00:00,2210141,301,1
2022-09-11,12:00:00,2210141,400,1
2022-09-11,12:00:00,2210141,510,1
2022-09-11,12:36:00,2210142,100,0
2022-09-11,12:36:00,2210142,208,1
2022-09-11,12:36:00,2210142,310,1
2022-09-11,12:36:00,2210142,400,1
2022-09-11,12:36:00,2210142,504,1
2022-09-11,13:12:00,2210143,106,1
2022-09-11,13:12:00,2210143,202,1
2022-09-11,13:12:00,2210143,309,1
2022-09-11,13:12:00,2210143,402,1
2022-09-11,13:12:00,2210143,503,1
2022-09-11,13:48:00,2210144,109,1
2022-09-11,13:48:00,2210144,208,1
2022-09-11,13:48:00,2210144,305,1
2022-09-11,13:48:00,2210144,402,1
2022-09-11,13:48:00,2210144,511,1
2022-09-11,14:24:00,2210145,107,1
2022-09-11,14:24:00,2210145,203,1
2022-09-11,14:24:00,2210145,309,1
2022-09-11,14:24:00,2210145,409,1
2022-09-11,14:24:00,2210145,500,1
2022-09-11,15:00:00,2210146,108,1
2022-09-11,15:00:00,2210146,209,1
2022-09-11,15:00:00,2210146,301,1
2022-09-11,15:00:00,2210146,410,1
2022-09-11,15:00:00,2210146,509,1
2022-09-11,15:36:00,2210147,106,1
2022-09-11,15:36:00,2210147,205,1
2022-09-11,15:36:00,2210147,308,1
2022-09-11,15:36:00,2210147,412,1
2022-09-11,15:36:00,2210147,508,1
2022-09-11,16:12:00,2210148,102,1
2022-09-11,16:12:00,2210148,215,1
2022-09-11,16:12:00,2210148,311,1
2022-09-11,16:12:00,2210148,407,1
2022-09-11,16:12:00,2210148,507,1
2022-09-11,16:48:00,2210149,109,1
2022-09-11,16:48:00,2210149,210,1
2022-09-11,16:48:00,2210149,312,1
2022-09-11,16:48:00,2210149,406,1
2022-09-11,16:48:00,2210149,509,1
2022-09-11,17:24:00,2210150,106,1
2022-09-11,17:24:00,2210150,217,1
2022-09-11,17:24:00,2210150,300,1
2022-09-11,17:24:00,2210150,408,1
2022-09-11,17:24:00,2210150,502,1
2022-09-11,18:00:00,2210151,101,1
2022-09-11,18:00:00,2210151,202,1
2022-09-11,18:00:00,2210151,301,1
2022-09-11,18:00:00,2210151,406,1
2022-09-11,18:00:00,2210151,501,1
2022-09-11,18:36:00,2210152,101,1
2022-09-11,18:36:00,2210152,201,1
2022-09-11,18:36:00,2210152,304,1
2022-09-11,18:36:00,2210152,414,1
2022-09-11,18:36:00,2210152,503,1
2022-09-11,19:12:00,2210153,105,1
2022-09-11,19:12:00,2210153,205,1
2022-09-11,19:12:00,2210153,301,1
2022-09-11,19:12:00,2210153,401,1
2022-09-11,19:12:00,2210153,508,1
2022-09-11,19:48:00,2210154,109,1
2022-09-11,19:48:00,2210154,207,1
2022-09-11,19:48:00,2210154,302,1
2022-09-11,19:48:00,2210154,403,1
2022-09-11,19:48:00,2210154,506,1
2022-09-11,20:24:00,2210155,100,0
2022-09-11,20:24:00,2210155,217,1
2022-09-11,20:24:00,2210155,303,1
2022-09-11,20:24:00,2210155,413,1
2022-09-11,20:24:00,2210155,512,1
2022-09-11,21:00:00,2210156,109,1
2022-09-11,21:00:00,2210156,205,1
2022-09-11,21:00:00,2210156,301,1
2022-09-11,21:00:00,2210156,409,1
2022-09-11,21:00:00,2210156,510,1
2022-09-11,21:36:00,2210157,107,1
2022-09-11,21:36:00,2210157,204,1
2022-09-11,21:36:00,2210157,307,1
2022-09-11,21:36:00,2210157,408,1
2022-09-11,21:36:00,2210157,511,1
2022-09-11,22:12:00,2210158,105,1
2022-09-11,22:12:00,2210158,209,1
2022-09-11,22:12:00,2210158,305,1
2022-09-11,22:12:00,2210158,407,1
2022-09-11,22:12:00,2210158,501,1
2022-09-11,22:48:00,2210159,101,1
2022-09-11,22:48:00,2210159,216,1
2022-09-11,22:48:00,2210159,303,1
2022-09-11,22:48:00,2210159,414,1
2022-09-11,22:48:00,2210159,507,1
2022-09-11,23:24:00,2210160,109,1
2022-09-11,23:24:00,2210160,204,1
2022-09-11,23:24:00,2210160,307,1
2022-09-11,23:24:00,2210160,404,1
2022-09-11,23:24:00,2210160,505,1
2022-09-12,00:00:00,2210161,100,0
2022-09-12,00:00:00,2210161,202,1
2022-09-12,00:00:00,2210161,313,1
2022-09-12,00:00:00,2210161,411,1
2022-09-12,00:00:00,2210161,503,1
2022-09-12,00:36:00,2210162,107,1
2022-09-12,00:36:00,2210162,215,1
2022-09-12,00:36:00,2210162,307,1
2022-09-12,00:36:00,2210162,400,1
2022-09-12,00:36:00,2210162,506,1
2022-09-12,01:12:00,2210163,108,1
2022-09-12,01:12:00,2210163,206,1
2022-09-12,01:12:00,2210163,306,1
2022-09-12,01:12:00,2210163,400,1
2022-09-12,01:12:00,2210163,509,1
2022-09-12,01:48:00,2210164,104,1
2022-09-12,01:48:00,2210164,202,1
2022-09-12,01:48:00,2210164,308,1
2022-09-12,01:48:00,2210164,411,1
2022-09-12,01:48:00,2210164,510,1
2022-09-12,02:24:00,2210165,107,1
2022-09-12,02:24:00,2210165,208,1
2022-09-12,02:24:00,2210165,307,1
2022-09-12,02:24:00,2210165,400,1
2022-09-12,02:24:00,2210165,500,1
2022-09-12,03:00:00,2210166,106,1
2022-09-12,03:00:00,2210166,204,1
2022-09-12,03:00:00,2210166,311,1
2022-09-12,03:00:00,2210166,410,1
2022-09-12,03:00:00,2210166,508,1
2022-09-12,03:36:00,2210167,102,1
2022-09-12,03:36:00,2210167,218,1
2022-09-12,03:36:00,2210167,306,1
2022-09-12,03:36:00,2210167,400,1
2022-09-12,03:36:00,2210167,511,1
2022-09-12,04:12:00,2210168,102,1
2022-09-12,04:12:00,2210168,200,1
2022-09-12,04:12:00,2210168,304,1
2022-09-12,04:12:00,2210168,413,1
2022-09-12,04:12:00,2210168,510,1
2022-09-12,04:48:00,2210169,108,1
2022-09-12,04:48:00,2210169,205,1
2022-09-12,04:48:00,2210169,303,1
2022-09-12,04:48:00,2210169,400,1
2022-09-12,04:48:00,2210169,507,1
2022-09-12,05:24:00,2210170,105,1
2022-09-12,05:24:00,2210170,202,1
2022-09-12,05:24:00,2210170,312,1
2022-09-12,05:24:00,2210170,406,1
2022-09-12,05:24:00,2210170,505,1
2022-09-12,06:00:00,2210171,107,1
2022-09-12,06:00:00,2210171,218,1
2022-09-12,06:00:00,2210171,302,1
2022-09-12,06:00:00,2210171,410,1
2022-09-12,06:00:00,2210171,508,1
2022-09-12,06:36:00,2210172,104,1
2022-09-12,06:36:00,2210172,205,1
2022-09-12,06:36:00,2210172,309,1
2022-09-12,06:36:00,2210172,413,1
2022-09-12,06:36:00,2210172,506,1
2022-09-12,07:12:00,2210173,101,1
2022-09-12,07:12:00,2210173,202,1
2022-09-12,07:12:00,2210173,312,1
2022-09-12,07:12:00,2210173,405,1
2022-09-12,07:12:00,2210173,500,1
2022-09-12,07:48:00,2210174,103,1
2022-09-12,07:48:00,2210174,215,1
2022-09-12,07:48:00,2210174,312,1
2022-09-12,07:48:00,2210174,400,1
2022-09-12,07:48:00,2210174,503,1
2022-09-12,08:24:00,2210175,107,1
2022-09-12,08:24:00,2210175,206,1
2022-09-12,08:24:00,2210175,301,1
2022-09-12,08:24:00,2210175,401,1
2022-09-12,08:24:00,2210175,509,1
2022-09-12,09:00:00,2210176,104,1
2022-09-12,09:00:00,2210176,209,1
2022-09-12,09:00:00,2210176,309,1
2022-09-12,09:00:00,2210176,402,1
2022-09-12,09:00:00,2210176,509,1
2022-09-12,09:36:00,2210177,100,0
2022-09-12,09:36:00,2210177,209,1
2022-09-12,09:36:00,2210177,307,1
2022-09-12,09:36:00,2210177,405,1
2022-09-12,09:36:00,2210177,500,1
2022-09-12,10:12:00,2210178,107,1
2022-09-12,10:12:00,2210178,215,1
2022-09-12,10:12:00,2210178,306,1
2022-09-12,10:12:00,2210178,403,1
2022-09-12,10:12:00,2210178,503,1
2022-09-12,10:48:00,2210179,101,1
2022-09-12,10:48:00,2210179,207,1
2022-09-12,10:48:00,2210179,301,1
2022-09-12,10:48:00,2210179,403,1
2022-09-12,10:48:00,2210179,500,1
2022-09-12,11:24:00,2210180,101,1
2022-09-12,11:24:00,2210180,216,1
2022-09-12,11:24:00,2210180,312,1
2022-09-12,11:24:00,2210180,412,1
2022-09-12,11:24:00,2210180,503,1
2022-09-12,12:00:00,2210181,108,1
2022-09-12,12:00:00,2210181,212,1
2022-09-12,12:00:00,2210181,307,1
2022-09-12,12:00:00,2210181,402,1
2022-09-12,12:00:00,2210181,507,1
2022-09-12,12:36:00,2210182,101,1
2022-09-12,12:36:00,2210182,203,1
2022-09-12,12:36:00,2210182,304,1
2022-09-12,12:36:00,2210182,414,1
2022-09-12,12:36:00,2210182,506,1
2022-09-12,13:12:00,2210183,109,1
2022-09-12,13:12:00,2210183,209,1
2022-09-12,13:12:00,2210183,300,1
2022-09-12,13:12:00,2210183,414,1
2022-09-12,13:12:00,2210183,511,1
2022-09-12,13:48:00,2210184,105,1
2022-09-12,13:48:00,2210184,202,1
2022-09-12,13:48:00,2210184,313,1
2022-09-12,13:48:00,2210184,405,1
2022-09-12,13:48:00,2210184,507,1
2022-09-12,14:24:00,2210185,104,1
2022-09-12,14:24:00,2210185,207,1
2022-09-12,14:24:00,2210185,313,1
2022-09-12,14:24:00,2210185,402,1
2022-09-12,14:24:00,2210185,500,1
2022-09-12,15:00:00,2210186,108,1
2022-09-12,15:00:00,2210186,202,1
2022-09-12,15:00:00,2210186,306,1
2022-09-12,15:00:00,2210186,414,1
2022-09-12,15:00:00,2210186,511,1
2022-09-12,15:36:00,2210187,107,1
2022-09-12,15:36:00,2210187,213,1
2022-09-12,15:36:00,2210187,305,1
2022-09-12,15:36:00,2210187,409,1
2022-09-12,15:36:00,2210187,502,1
2022-09-12,16:12:00,2210188,104,1
2022-09-12,16:12:00,2210188,214,1
2022-09-12,16:12:00,2210188,306,1
2022-09-12,16:12:00,2210188,413,1
2022-09-12,16:12:00,2210188,502,1
2022-09-12,16:48:00,2210189,108,1
2022-09-12,16:48:00,2210189,210,1
2022-09-12,16:48:00,2210189,310,1
2022-09-12,16:48:00,2210189,412,1
2022-09-12,16:48:00,2210189,507,1
2022-09-12,17:24:00,2210190,100,0
2022-09-12,17:24:00,2210190,214,1
2022-09-12,17:24:00,2210190,313,1
2022-09-12,17:24:00,2210190,410,1
2022-09-12,17:24:00,2210190,506,1
2022-09-12,18:00:00,2210191,106,1
2022-09-12,18:00:00,2210191,211,1
2022-09-12,18:00:00,2210191,302,1
2022-09-12,18:00:00,2210191,404,1
2022-09-12,18:00:00,2210191,505,1
2022-09-12,18:36:00,2210192,100,0
2022-09-12,18:36:00,2210192,217,1
2022-09-12,18:36:00,2210192,309,1
2022-09-12,18:36:00,2210192,409,1
2022-09-12,18:36:00,2210192,505,1
2022-09-12,19:12:00,2210193,101,1
2022-09-12,19:12:00,2210193,215,1
2022-09-12,19:12:00,2210193,303,1
2022-09-12,19:12:00,2210193,400,1
2022-09-12,19:12:00,2210193,503,1
2022-09-12,19:48:00,2210194,105,1
2022-09-12,19:48:00,2210194,203,1
2022-09-12,19:48:00,2210194,309,1
2022-09-12,19:48:00,2210194,402,1
2022-09-12,19:48:00,2210194,512,1
2022-09-12,20:24:00,2210195,100,0
2022-09-12,20:24:00,2210195,209,1
2022-09-12,20:24:00,2210195,304,1
2022-09-12,20:24:00,2210195,403,1
2022-09-12,20:24:00,2210195,505,1
2022-09-12,21:00:00,2210196,102,1
2022-09-12,21:00:00,2210196,202,1
2022-09-12,21:00:00,2210196,300,1
2022-09-12,21:00:00,2210196,404,1
2022-09-12,21:00:00,2210196,501,1
2022-09-12,21:36:00,2210197,101,1
2022-09-12,21:36:00,2210197,202,1
2022-09-12,21:36:00,2210197,301,1
2022-09-12,21:36:00,2210197,413,1
2022-09-12,21:36:00,2210197,502,1
2022-09-12,22:12:00,2210198,106,1
2022-09-12,22:12:00,2210198,202,1
2022-09-12,22:12:00,2210198,301,1
2022-09-12,22:12:00,2210198,402,1
2022-09-12,22:12:00,2210198,508,1
2022-09-12,22:48:00,2210199,102,1
2022-09-12,22:48:00,2210199,204,1
2022-09-12,22:48:00,2210199,313,1
2022-09-12,22:48:00,2210199,400,1
2022-09-12,22:48:00,2210199,501,1
2022-09-12,23:24:00,2210200,107,1
2022-09-12,23:24:00,2210200,202,1
2022-09-12,23:24:00,2210200,305,1
2022-09-12,23:24:00,2210200,403,1
2022-09-12,23:24:00,2210200,504,1
2022-09-13,00:00:00,2210201,102,1
2022-09-13,00:00:00,2210201,208,1
2022-09-13,00:00:00,2210201,305,1
2022-09-13,00:00:00,2210201,414,1
2022-09-13,00:00:00,2210201,510,1
2022-09-13,00:36:00,2210202,100,0
2022-09-13,00:36:00,2210202,211,1
2022-09-13,00:36:00,2210202,306,1
2022-09-13,00:36:00,2210202,408,1
2022-09-13,00:36:00,2210202,510,1
2022-09-13,01:12:00,2210203,100,0
2022-09-13,01:12:00,2210203,209,1
2022-09-13,01:12:00,2210203,304,1
2022-09-13,01:12:00,2210203,412,1
2022-09-13,01:12:00,2210203,505,1
2022-09-13,01:48:00,2210204,102,1
2022-09-13,01:48:00,2210204,204,1
2022-09-13,01:48:00,2210204,310,1
2022-09-13,01:48:00,2210204,407,1
2022-09-13,01:48:00,2210204,511,1
2022-09-13,02:24:00,2210205,104,1
2022-09-13,02:24:00,2210205,207,1
2022-09-13,02:24:00,2210205,301,1
2022-09-13,02:24:00,2210205,410,1
2022-09-13,02:24:00,2210205,509,1
2022-09-13,03:00:00,2210206,100,0
2022-09-13,03:00:00,2210206,207,1
2022-09-13,03:00:00,2210206,308,1
2022-09-13,03:00:00,2210206,405,1
2022-09-13,03:00:00,2210206,503,1
2022-09-13,03:36:00,2210207,105,1
2022-09-13,03:36:00,2210207,208,1
2022-09-13,03:36:00,2210207,308,1
2022-09-13,03:36:00,2210207,410,1
2022-09-13,03:36:00,2210207,503,1
2022-09-13,04:12:00,2210208,100,0
2022-09-13,04:12:00,2210208,213,1
2022-09-13,04:12:00,2210208,301,1
2022-09-13,04:12:00,2210208,408,1
2022-09-13,04:12:00,2210208,509,1
2022-09-13,04:48:00,2210209,105,1
2022-09-13,04:48:00,2210209,200,1
2022-09-13,04:48:00,2210209,311,1
2022-09-13,04:48:00,2210209,413,1
2022-09-13,04:48:00,2210209,508,1
2022-09-13,05:24:00,2210210,101,1
2022-09-13,05:24:00,2210210,218,1
2022-09-13,05:24:00,2210210,311,1
2022-09-13,05:24:00,2210210,402,1
2022-09-13,05:24:00,2210210,510,1
2022-09-13,06:00:00,2210211,106,1
2022-09-13,06:00:00,2210211,201,1
2022-09-13,06:00:00,2210211,308,1
2022-09-13,06:00:00,2210211,412,1
2022-09-13,06:00:00,2210211,507,1
2022-09-13,06:36:00,2210212,103,1
2022-09-13,06:36:00,2210212,201,1
2022-09-13,06:36:00,2210212,303,1
2022-09-13,06:36:00,2210212,410,1
2022-09-13,06:36:00,2210212,501,1
2022-09-13,07:12:00,2210213,100,0
2022-09-13,07:12:00,2210213,202,1
2022-09-13,07:12:00,2210213,312,1
2022-09-13,07:12:00,2210213,408,1
2022-09-13,07:12:00,2210213,505,1
2022-09-13,07:48:00,2210214,100,0
2022-09-13,07:48:00,2210214,208,1
2022-09-13,07:48:00,2210214,309,1
2022-09-13,07:48:00,2210214,406,1
2022-09-13,07:48:00,2210214,501,1
2022-09-13,08:24:00,2210215,101,1
2022-09-13,08:24:00,2210215,211,1
2022-09-13,08:24:00,2210215,302,1
2022-09-13,08:24:00,2210215,402,1
2022-09-13,08:24:00,2210215,501,1
2022-09-13,09:00:00,2210216,101,1
2022-09-13,09:00:00,2210216,204,1
2022-09-13,09:00:00,2210216,308,1
2022-09-13,09:00:00,2210216,409,1
2022-09-13,09:00:00,2210216,503,1
2022-09-13,09:36:00,2210217,104,1
2022-09-13,09:36:00,2210217,209,1
2022-09-13,09:36:00,2210217,302,1
2022-09-13,09:36:00,2210217,414,1
2022-09-13,09:36:00,2210217,509,1
2022-09-13,10:12:00,2210218,102,1
2022-09-13,10:12:00,2210218,205,1
2022-09-13,10:12:00,2210218,313,1
2022-09-13,10:12:00,2210218,409,1
2022-09-13,10:12:00,2210218,500,1
2022-09-13,10:48:00,2210219,106,1
2022-09-13,10:48:00,2210219,201,1
2022-09-13,10:48:00,2210219,304,1
2022-09-13,10:48:00,2210219,411,1
2022-09-13,10:48:00,2210219,506,1
2022-09-13,11:24:00,2210220,100,0
2022-09-13,11:24:00,2210220,203,1
2022-09-13,11:24:00,2210220,305,1
2022-09-13,11:24:00,2210220,409,1
2022-09-13,11:24:00,2210220,505,1
2022-09-13,12:00:00,2210221,108,1
2022-09-13,12:00:00,2210221,206,1
2022-09-13,12:00:00,2210221,309,1
2022-09-13,12:00:00,2210221,408,1
2022-09-13,12:00:00,2210221,512,1
2022-09-13,12:36:00,2210222,100,0
2022-09-13,12:36:00,2210222,213,1
2022-09-13,12:36:00,2210222,308,1
2022-09-13,12:36:00,2210222,411,1
2022-09-13,12:36:00,2210222,502,1
2022-09-13,13:12:00,2210223,108,1
2022-09-13,13:12:00,2210223,218,1
2022-09-13,13:12:00,2210223,312,1
2022-09-13,13:12:00,2210223,409,1
2022-09-13,13:12:00,2210223,505,1
2022-09-13,13:48:00,2210224,104,1
2022-09-13,13:48:00,2210224,211,1
2022-09-13,13:48:00,2210224,304,1
2022-09-13,13:48:00,2210224,404,1
2022-09-13,13:48:00,2210224,507,1
2022-09-13,14:24:00,2210225,106,1
2022-09-13,14:24:00,2210225,205,1
2022-09-13,14:24:00,2210225,308,1
2022-09-13,14:24:00,2210225,403,1
2022-09-13,14:24:00,2210225,508,1
2022-09-13,15:00:00,2210226,103,1
2022-09-13,15:00:00,2210226,213,1
2022-09-13,15:00:00,2210226,300,1
2022-09-13,15:00:00,2210226,404,1
2022-09-13,15:00:00,2210226,504,1
2022-09-13,15:36:00,2210227,101,1
